"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:10:46:91","ポゼッションエンド",,,,,,
="0:10:46:91","相手チーム",,,,,,
="0:11:01:12",,"FK","大川圭為",,,,
="0:11:23:78",,"スローイン","三浦雅人",,,,
="0:11:29:72","ポゼッションスタート",,,,,,
="0:11:29:72","筑波大学",,,,,,
="0:12:05:85","ポゼッションエンド",,,,,,
="0:12:05:85","筑波大学",,,,,,
="0:12:05:95","相手チーム","スローイン",,,,,
="0:12:13:16",,,"渡邊陽",,"ブロック",,
="0:12:26:21","ポゼッションスタート",,,,,,
="0:12:26:21","筑波大学",,,,,,
="0:12:53:54","ポゼッションエンド",,,,,,
="0:12:53:54","筑波大学",,,,,,
="0:12:54:90",,,"渡邊陽",,"インターセプト",,
="0:12:59:81","ポゼッションスタート",,,,,,
="0:12:59:81","筑波大学",,,,,,
="0:13:05:88",,,"小林幹",,"カット",,
="0:13:08:52","ポゼッションエンド",,,,,,
="0:13:08:52","筑波大学",,,,,,
="0:13:09:62","ポゼッションスタート",,,,,,
="0:13:09:62","相手チーム",,,,,,
="0:13:13:52","ポゼッションエンド",,,,,,
="0:13:13:52","相手チーム",,,,,,
="0:13:14:96","ポゼッションスタート",,,,,,
="0:13:14:96","筑波大学",,,,,,
="0:13:25:13","ポゼッションエンド",,,,,,
="0:13:25:13","筑波大学",,,,,,
="0:13:26:63","ポゼッションスタート",,,,,,
="0:13:26:63","相手チーム",,,,,,
="0:13:37:81","ポゼッションエンド",,,,,,
="0:13:37:81","相手チーム",,,,,,
="0:13:49:06",,"GK","大川圭為",,,,
="0:14:07:71",,,"大川圭為",,,,"キャッチ"
="0:14:17:49","ポゼッションスタート",,,,,,
="0:14:17:49","筑波大学",,,,,,
="0:14:29:80","ポゼッションエンド",,,,,,
="0:14:29:80","筑波大学",,,,,,
="0:14:30:80","相手チーム","スローイン",,,,,
="0:14:35:80","ポゼッションスタート",,,,,,
="0:14:35:80","相手チーム",,,,,,
="0:14:36:87",,,"森侑里",,"ブロック",,
="0:14:42:41",,"スローイン","山原怜音",,,,
="0:14:45:28","ポゼッションエンド",,,,,,
="0:14:45:28","相手チーム",,,,,,
="0:14:49:05","ポゼッションスタート",,,,,,
="0:14:49:05","筑波大学",,,,,,
="0:14:49:22",,,"渡邊陽","ドリブル",,,
="0:14:58:19",,,"角田涼太郎",,"ブロック",,
="0:15:00:13","ポゼッションエンド",,,,,,
="0:15:00:13","筑波大学",,,,,,
="0:15:01:26",,,"三浦雅人",,,"ファール",
="0:15:18:18","相手チーム","FK",,,,,
="0:15:22:55","ポゼッションスタート",,,,,,
="0:15:22:55","相手チーム",,,,,,
="0:15:24:05",,,"森侑里",,"ブロック",,
="0:15:33:33","ポゼッションエンド",,,,,,
="0:15:33:33","相手チーム",,,,,,
="0:15:36:90","ポゼッションスタート",,,,,,
="0:15:36:90","相手チーム",,,,,,
="0:15:37:50",,,"山川哲史",,"クリア",,
="0:15:43:04","ポゼッションエンド",,,,,,
="0:15:43:04","相手チーム",,,,,,
="0:15:46:51",,,"山原怜音",,"クリア",,
="0:15:52:65",,,"渡邊陽",,"インターセプト",,
="0:15:54:58","ポゼッションスタート",,,,,,
="0:15:54:58","筑波大学",,,,,,
="0:15:58:35",,,"三浦雅人","ドリブル",,,
="0:16:05:33",,,"犬飼翔洋",,"カット",,
="0:16:13:30",,,"森侑里","ドリブル",,,
="0:16:24:81","ポゼッションエンド",,,,,,
="0:16:24:81","筑波大学",,,,,,
="0:16:31:12",,,"森侑里",,"クリア",,
="0:16:36:32",,,"角田涼太郎","ドリブル",,,
="0:16:37:93","ポゼッションスタート",,,,,,
="0:16:37:93","筑波大学",,,,,,
="0:16:42:86","相手チーム",,,,,"オフサイド",
="0:16:44:47","ポゼッションエンド",,,,,,
="0:16:44:47","筑波大学",,,,,,
="0:16:45:87","ポゼッションスタート",,,,,,
="0:16:45:87","相手チーム",,,,,,
="0:16:50:77","ポゼッションエンド",,,,,,
="0:16:50:77","相手チーム",,,,,,
="0:16:54:68",,"FK","角田涼太郎",,,,
="0:17:02:55","ポゼッションスタート",,,,,,
="0:17:02:55","筑波大学",,,,,,
="0:17:33:62","ポゼッションエンド",,,,,,
="0:17:33:62","筑波大学",,,,,,
="0:17:34:75","ポゼッションスタート",,,,,,
="0:17:34:75","相手チーム",,,,,,
="0:17:38:15",,,"山川哲史",,"ブロック",,
="0:17:44:49","ポゼッションエンド",,,,,,
="0:17:44:49","相手チーム",,,,,,
="0:18:05:78","相手チーム","CK",,,,,
="0:18:13:49",,,"大川圭為",,,,"パンチング"
="0:18:19:23",,,"森侑里",,"ブロック",,
="0:18:23:03",,,"犬飼翔洋",,"ブロック",,
="0:18:33:64",,"スローイン","山原怜音",,,,
="0:18:46:49",,,"山川哲史",,"ブロック",,
="0:18:55:43",,,"大川圭為",,,,"キャッチ"
="0:19:04:87","ポゼッションスタート",,,,,,
="0:19:04:87","筑波大学",,,,,,
="0:19:23:56","ポゼッションエンド",,,,,,
="0:19:23:56","筑波大学",,,,,,
="0:19:27:36","ポゼッションスタート",,,,,,
="0:19:27:36","相手チーム",,,,,,
="0:19:31:37",,,"角田涼太郎",,"ブロック",,
="0:19:39:04","ポゼッションエンド",,,,,,
="0:19:39:04","相手チーム",,,,,,
="0:19:40:18",,,"大川圭為",,"クリア",,
="0:19:40:44","ポゼッションスタート",,,,,,
="0:19:40:44","筑波大学",,,,,,
="0:19:46:75","ポゼッションエンド",,,,,,
="0:19:46:75","筑波大学",,,,,,
="0:19:51:45","ポゼッションスタート",,,,,,
="0:19:51:45","相手チーム",,,,,,
="0:19:57:09","相手チーム",,,,"被枠外シュート",,
="0:20:02:40","ポゼッションエンド",,,,,,
="0:20:02:40","相手チーム",,,,,,
="0:20:19:55",,"GK","大川圭為",,,,
="0:20:26:76",,,"角田涼太郎",,"ブロック",,
="0:20:30:83","相手チーム",,,,,"ファール",
="0:20:43:97",,"FK","角田涼太郎",,,,
="0:20:54:65",,"スローイン","三浦雅人",,,,
="0:21:01:06","ポゼッションスタート",,,,,,
="0:21:01:06","筑波大学",,,,,,
="0:21:03:53",,,"岩本翔",,,"オフサイド",
="0:21:04:89","ポゼッションエンド",,,,,,
="0:21:04:89","筑波大学",,,,,,
="0:21:16:27","相手チーム","FK",,,,,
="0:21:29:08","相手チーム","スローイン",,,,,
="0:21:34:32","ポゼッションスタート",,,,,,
="0:21:34:32","相手チーム",,,,,,
="0:21:37:43","相手チーム",,,,"被枠内シュート",,
="0:21:37:83",,,"大川圭為",,,,"セービング"
="0:21:42:86","ポゼッションエンド",,,,,,
="0:21:42:86","相手チーム",,,,,,
="0:22:04:09","相手チーム","CK",,,,,
="0:22:08:59",,,"大川圭為",,,,"キャッチ"
="0:22:16:30","ポゼッションスタート",,,,,,
="0:22:16:30","筑波大学",,,,,,
="0:22:17:40",,,"山原怜音","ドリブル",,,
="0:22:39:69",,,"知久航介","ドリブル",,,
="0:22:39:69",,,,"クロス",,,
="0:22:47:96",,,"森侑里",,"インターセプト",,
="0:22:48:53","ポゼッションエンド",,,,,,
="0:22:48:53","筑波大学",,,,,,
="0:22:50:17","ポゼッションスタート",,,,,,
="0:22:50:17","相手チーム",,,,,,
="0:22:52:93","ポゼッションエンド",,,,,,
="0:22:52:93","相手チーム",,,,,,
="0:22:57:01","ポゼッションスタート",,,,,,
="0:22:57:01","筑波大学",,,,,,
="0:23:03:08","ポゼッションエンド",,,,,,
="0:23:03:08","筑波大学",,,,,,
="0:23:05:15","ポゼッションスタート",,,,,,
="0:23:05:15","相手チーム",,,,,,
="0:23:08:15",,,"角田涼太郎",,"インターセプト",,
="0:23:08:55",,,"角田涼太郎",,"クリア",,
="0:23:12:85","ポゼッションエンド",,,,,,
="0:23:12:85","相手チーム",,,,,,
="0:23:16:66","相手チーム",,,,,"オフサイド",
="0:23:24:27",,"FK","森侑里",,,,
="0:23:29:90","ポゼッションスタート",,,,,,
="0:23:29:90","筑波大学",,,,,,
="0:23:43:92",,,"知久航介",,"シュートブロック",,
="0:23:46:05","ポゼッションエンド",,,,,,
="0:23:46:05","筑波大学",,,,,,
="0:23:47:82","ポゼッションスタート",,,,,,
="0:23:47:82","相手チーム",,,,,,
="0:23:51:76",,,"岩本翔",,"クリア",,
="0:24:01:07",,,"山原怜音",,"カット",,
="0:24:01:70","ポゼッションスタート",,,,,,
="0:24:01:70","筑波大学",,,,,,
="0:24:07:11","ポゼッションエンド",,,,,,
="0:24:07:11","筑波大学",,,,,,
="0:24:13:11",,"GK","大川圭為",,,,
="0:24:19:35","ポゼッションスタート",,,,,,
="0:24:19:35","筑波大学",,,,,,
="0:24:22:72",,,"渡邊陽",,"カット",,
="0:24:30:40",,"スローイン","角田涼太郎",,,,
="0:24:30:97","ポゼッションエンド",,,,,,
="0:24:30:97","筑波大学",,,,,,
="0:24:43:11","ポゼッションスタート",,,,,,
="0:24:43:11","相手チーム",,,,,,
="0:24:52:02","ポゼッションエンド",,,,,,
="0:24:52:02","相手チーム",,,,,,
="0:25:43:10",,"GK","大川圭為",,,,
="0:25:55:58","相手チーム","スローイン",,,,,
="0:26:01:02",,,"渡邊陽",,"インターセプト",,
="0:26:01:76","ポゼッションスタート",,,,,,
="0:26:01:76","相手チーム",,,,,,
="0:26:08:76","ポゼッションエンド",,,,,,
="0:26:08:76","相手チーム",,,,,,
="0:26:17:24",,"スローイン","三浦雅人",,,,
="0:26:23:38",,,"犬飼翔洋","ドリブル",,,
="0:26:42:53","相手チーム","GK",,,,,
="0:26:47:84",,,"知久航介",,"ブロック",,
="0:26:50:64","ポゼッションスタート",,,,,,
="0:26:50:64","筑波大学",,,,,,
="0:26:58:78",,"スローイン","山原怜音",,,,
="0:27:02:68","ポゼッションエンド",,,,,,
="0:27:02:68","筑波大学",,,,,,
="0:27:04:85","ポゼッションスタート",,,,,,
="0:27:04:85","筑波大学",,,,,,
="0:27:14:63",,,"大川圭為",,"クリア",,
="0:27:22:30","ポゼッションエンド",,,,,,
="0:27:22:30","筑波大学",,,,,,
="0:27:26:04",,,"山川哲史",,,"ファール",
="0:27:54:37","相手チーム","FK",,,,,
="0:28:06:95","相手チーム",,,,,"ファール",
="0:28:25:87",,"FK","大川圭為",,,,
="0:28:33:58",,,"角田涼太郎",,"クリア",,
="0:28:45:22","相手チーム","スローイン",,,,,
="0:28:50:29","ポゼッションスタート",,,,,,
="0:28:50:29","相手チーム",,,,,,
="0:28:55:40",,,"知久航介",,,"ファール",
="0:29:01:00","ポゼッションエンド",,,,,,
="0:29:01:00","相手チーム",,,,,,
="0:29:56:66","相手チーム","FK",,,,,
="0:30:03:47",,,"大川圭為",,,,"キャッチ"
="0:30:15:58","ポゼッションスタート",,,,,,
="0:30:15:58","筑波大学",,,,,,
="0:30:20:68","ポゼッションエンド",,,,,,
="0:30:20:68","筑波大学",,,,,,
="0:30:21:92",,,"山川哲史",,"シュートブロック",,
="0:30:22:75","ポゼッションスタート",,,,,,
="0:30:22:75","相手チーム",,,,,,
="0:30:28:56","ポゼッションエンド",,,,,,
="0:30:28:56","相手チーム",,,,,,
="0:30:47:04","相手チーム","CK",,,,,
="0:30:54:05","相手チーム",,,,,"ファール",
="0:31:13:44",,"FK","大川圭為",,,,
="0:31:33:19","相手チーム","スローイン",,,,,
="0:31:46:27","相手チーム","スローイン",,,,,
="0:31:53:48","ポゼッションスタート",,,,,,
="0:31:53:48","相手チーム",,,,,,
="0:31:54:31",,,"森侑里",,"ブロック",,
="0:32:03:28","相手チーム",,,,,"ファール",
="0:32:03:72",,,"森侑里",,"クリア",,
="0:32:05:29","ポゼッションエンド",,,,,,
="0:32:05:29","相手チーム",,,,,,
="0:32:22:47",,"FK","森侑里",,,,
="0:32:27:98","ポゼッションスタート",,,,,,
="0:32:27:98","筑波大学",,,,,,
="0:32:38:05","ポゼッションエンド",,,,,,
="0:32:38:05","筑波大学",,,,,,
="0:32:40:59","ポゼッションスタート",,,,,,
="0:32:40:59","相手チーム",,,,,,
="0:32:46:66",,,"大川圭為",,,,"キャッチ"
="0:32:51:80","ポゼッションエンド",,,,,,
="0:32:51:80","相手チーム",,,,,,
="0:33:05:05",,,"角田涼太郎",,"ブロック",,
="0:33:12:95",,,"山川哲史",,"ブロック",,
="0:33:22:36","相手チーム","スローイン",,,,,
="0:33:27:84",,,"角田涼太郎",,"クリア",,
="0:33:28:30","ポゼッションスタート",,,,,,
="0:33:28:30","相手チーム",,,,,,
="0:33:33:44","ポゼッションエンド",,,,,,
="0:33:33:44","相手チーム",,,,,,
="0:33:36:95","ポゼッションスタート",,,,,,
="0:33:36:95","相手チーム",,,,,,
="0:33:40:95","相手チーム",,,,"被枠内シュート",,
="0:33:41:35",,,"大川圭為",,,,"セービング"
="0:33:44:19","ポゼッションエンド",,,,,,
="0:33:44:19","相手チーム",,,,,,
="0:34:06:88",,,"山川哲史",,"ブロック",,
="0:34:12:25","ポゼッションスタート",,,,,,
="0:34:12:25","筑波大学",,,,,,
="0:34:38:77","ポゼッションエンド",,,,,,
="0:34:38:77","筑波大学",,,,,,
="0:34:46:05",,"スローイン","岩本翔",,,,
="0:35:00:80","ポゼッションスタート",,,,,,
="0:35:00:80","筑波大学",,,,,,
="0:35:06:00",,,"小林幹",,"カット",,
="0:35:12:81",,,"岩本翔","クロス",,,
="0:35:17:65","ポゼッションエンド",,,,,,
="0:35:17:65","筑波大学",,,,,,
="0:35:17:98",,,"山原怜音",,"インターセプト",,
="0:35:22:25","ポゼッションスタート",,,,,,
="0:35:22:25","筑波大学",,,,,,
="0:35:27:42",,,"角田涼太郎","ドリブル",,,
="0:35:31:73",,,"山原怜音","クロス",,,
="0:35:37:97","ポゼッションエンド",,,,,,
="0:35:37:97","筑波大学",,,,,,
="0:35:45:27","ポゼッションスタート",,,,,,
="0:35:45:27","相手チーム",,,,,,
="0:35:46:94","相手チーム",,,,"被枠外シュート",,
="0:35:52:45","ポゼッションエンド",,,,,,
="0:35:52:45","相手チーム",,,,,,
="0:36:11:43",,"GK","大川圭為",,,,
="0:36:27:15",,"スローイン","三浦雅人",,,,
="0:36:32:69","ポゼッションスタート",,,,,,
="0:36:32:69","筑波大学",,,,,,
="0:36:37:03",,,"犬飼翔洋",,,"オフサイド",
="0:36:41:80","ポゼッションエンド",,,,,,
="0:36:41:80","筑波大学",,,,,,
="0:36:54:51","相手チーム","FK",,,,,
="0:37:01:05",,,"大川圭為",,,,"キャッチ"
="0:37:14:26","ポゼッションスタート",,,,,,
="0:37:14:26","筑波大学",,,,,,
="0:37:20:04",,,"三浦雅人","ドリブル",,,
="0:37:28:11","ポゼッションエンド",,,,,,
="0:37:28:11","筑波大学",,,,,,
="0:37:30:11",,,"森侑里",,"クリア",,
="0:37:32:51","ポゼッションスタート",,,,,,
="0:37:32:51","筑波大学",,,,,,
="0:38:02:08","ポゼッションエンド",,,,,,
="0:38:02:08","筑波大学",,,,,,
="0:38:03:18","ポゼッションスタート",,,,,,
="0:38:03:18","相手チーム",,,,,,
="0:38:04:11","相手チーム",,,,,"オフサイド",
="0:38:08:48","ポゼッションエンド",,,,,,
="0:38:08:48","相手チーム",,,,,,
="0:38:17:49",,"FK","角田涼太郎",,,,
="0:38:22:26","ポゼッションスタート",,,,,,
="0:38:22:26","筑波大学",,,,,,
="0:38:38:91","ポゼッションエンド",,,,,,
="0:38:38:91","筑波大学",,,,,,
="0:38:45:29","相手チーム","スローイン",,,,,
="0:38:52:96","ポゼッションスタート",,,,,,
="0:38:52:96","相手チーム",,,,,,
="0:38:54:00",,,"森侑里",,"クリア",,
="0:38:59:60","相手チーム","スローイン",,,,,
="0:39:00:20","ポゼッションエンド",,,,,,
="0:39:00:20","相手チーム",,,,,,
="0:39:05:41","ポゼッションスタート",,,,,,
="0:39:05:41","相手チーム",,,,,,
="0:39:06:81",,,"岩本翔",,"ブロック",,
="0:39:09:04","ポゼッションエンド",,,,,,
="0:39:09:04","相手チーム",,,,,,
="0:39:17:49","相手チーム","スローイン",,,,,
="0:39:42:51",,"GK","大川圭為",,,,
="0:39:52:52",,,"犬飼翔洋",,,"ファール",
="0:40:03:87","相手チーム","FK",,,,,
="0:40:09:50","ポゼッションスタート",,,,,,
="0:40:09:50","相手チーム",,,,,,
="0:40:09:90",,,"山川哲史",,"ブロック",,
="0:40:19:11","ポゼッションエンド",,,,,,
="0:40:19:11","相手チーム",,,,,,
="0:40:21:02","相手チーム",,,,"被枠外シュート",,
="0:40:33:86",,"GK","大川圭為",,,,
="0:40:41:84",,,"知久航介",,"ブロック",,
="0:40:50:11","ポゼッションスタート",,,,,,
="0:40:50:11","相手チーム",,,,,,
="0:40:55:02",,,"山川哲史","ドリブル","インターセプト",,
="0:40:59:99","ポゼッションエンド",,,,,,
="0:40:59:99","相手チーム",,,,,,
="0:41:02:86","ポゼッションスタート",,,,,,
="0:41:02:86","筑波大学",,,,,,
="0:41:08:63",,,"渡邊陽","ドリブル",,,
="0:41:30:82",,,"岩本翔","ドリブル",,,
="0:41:31:42",,,"岩本翔","枠内シュート",,,
="0:41:36:99","ポゼッションエンド",,,,,,
="0:41:36:99","筑波大学",,,,,,
="0:41:46:63",,,"山川哲史",,"ブロック",,
="0:41:52:94","ポゼッションスタート",,,,,,
="0:41:52:94","相手チーム",,,,,,
="0:42:02:58","ポゼッションエンド",,,,,,
="0:42:02:58","相手チーム",,,,,,
="0:42:09:82",,"スローイン","角田涼太郎",,,,
="0:42:16:53",,,"大川圭為",,,,"キャッチ"
="0:42:16:60","ポゼッションスタート",,,,,,
="0:42:16:60","相手チーム",,,,,,
="0:42:23:34","ポゼッションエンド",,,,,,
="0:42:23:34","相手チーム",,,,,,
="0:42:27:21","ポゼッションスタート",,,,,,
="0:42:27:21","筑波大学",,,,,,
="0:42:44:43","ポゼッションエンド",,,,,,
="0:42:44:43","筑波大学",,,,,,
="0:42:48:66",,,"山川哲史",,"クリア",,
="0:42:59:67","ポゼッションスタート",,,,,,
="0:42:59:67","相手チーム",,,,,,
="0:43:03:04",,,"角田涼太郎",,"ブロック",,
="0:43:10:69",,,"知久航介","ドリブル",,,
="0:43:12:02","ポゼッションエンド",,,,,,
="0:43:12:02","相手チーム",,,,,,
="0:43:13:89","ポゼッションスタート",,,,,,
="0:43:13:89","筑波大学",,,,,,
="0:43:17:79",,,"犬飼翔洋","ドリブル",,,
="0:43:22:90",,,"山原怜音","枠内シュート",,,
="0:43:29:94","ポゼッションエンド",,,,,,
="0:43:29:94","筑波大学",,,,,,
="0:43:41:42",,,"角田涼太郎",,,"ファール",
="0:43:47:02","相手チーム","FK",,,,,
="0:43:51:56","ポゼッションスタート",,,,,,
="0:43:51:56","相手チーム",,,,,,
="0:43:53:56",,,"渡邊陽",,"ブロック",,
="0:43:59:13","ポゼッションエンド",,,,,,
="0:43:59:13","相手チーム",,,,,,
="0:44:01:84","相手チーム","スローイン",,,,,
="0:44:06:71","ポゼッションスタート",,,,,,
="0:44:06:71","相手チーム",,,,,,
="0:44:09:24","相手チーム",,,,"被枠内シュート",,
="0:44:09:68",,,"大川圭為",,,,"セービング"
="0:44:15:25","ポゼッションエンド",,,,,,
="0:44:15:25","相手チーム",,,,,,
="0:44:21:06","相手チーム",,,,"被枠内シュート",,
="0:44:21:76",,,"山川哲史",,"シュートブロック",,
="0:44:42:64","相手チーム","CK",,,,,
="0:44:46:01",,,"犬飼翔洋",,"ブロック",,
="0:44:49:58","ポゼッションスタート",,,,,,
="0:44:49:58","相手チーム",,,,,,
="0:44:55:39",,,"山川哲史",,"クリア",,
="0:45:00:16","ポゼッションエンド",,,,,,
="0:45:00:16","相手チーム",,,,,,
="0:45:12:47","相手チーム","スローイン",,,,,
="0:45:18:21","ポゼッションスタート",,,,,,
="0:45:18:21","相手チーム",,,,,,
="0:45:18:61",,,"三浦雅人",,"ブロック",,
="0:45:31:73","ポゼッションエンド",,,,,,
="0:45:31:73","相手チーム",,,,,,
="0:45:53:78","相手チーム","CK",,,,,
="0:46:03:56",,,"角田涼太郎",,"ブロック",,
