"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:07:56:14","相手チーム",,,,,,
="0:08:07:68","相手チーム","CK",,,,,
="0:08:34:74",,,"井川空",,"クリア",,
="0:08:39:28","ポゼッションスタート",,,,,,
="0:08:39:28","相手チーム",,,,,,
="0:08:44:79","ポゼッションエンド",,,,,,
="0:08:44:79","相手チーム",,,,,,
="0:08:49:02",,,"山原怜音",,"クリア",,
="0:08:50:83","ポゼッションスタート",,,,,,
="0:08:50:83","相手チーム",,,,,,
="0:08:52:33","相手チーム","スローイン",,,,,
="0:08:58:53","ポゼッションエンド",,,,,,
="0:08:58:53","相手チーム",,,,,,
="0:08:59:43",,,"加藤匠人",,"クリア",,
="0:09:01:84","ポゼッションスタート",,,,,,
="0:09:01:84","相手チーム",,,,,,
="0:09:21:56","ポゼッションエンド",,,,,,
="0:09:21:56","相手チーム",,,,,,
="0:09:24:43",,"GK","阿部航斗",,,,
="0:10:01:10",,,"山川哲史",,"クリア",,
="0:10:03:10","ポゼッションスタート",,,,,,
="0:10:03:10","相手チーム",,,,,,
="0:10:11:31",,,"森侑里",,"ブロック",,
="0:10:11:74","ポゼッションエンド",,,,,,
="0:10:11:74","相手チーム",,,,,,
="0:10:15:71","ポゼッションスタート",,,,,,
="0:10:15:71","相手チーム",,,,,,
="0:10:31:53",,,"森侑里","パス",,,
="0:10:32:29",,,"高嶺朋樹","ボールロスト",,,
="0:10:35:63",,,"山川哲史",,"インターセプト",,
="0:10:52:88","ポゼッションエンド",,,,,,
="0:10:52:88","相手チーム",,,,,,
="0:10:54:12","相手チーム",,,,,"オフサイド",
="0:10:58:39",,"FK","阿部航斗",,,,
="0:11:30:29","相手チーム",,,,,"オフサイド",
="0:11:31:02",,,"高嶺朋樹",,"カット",,
="0:11:42:10",,"FK","山原怜音",,,,
="0:11:50:64",,,"山原怜音","パス",,,
="0:12:00:88",,,"三笘薫","ボールロスト",,,
="0:12:03:89","ポゼッションスタート",,,,,,
="0:12:03:89","相手チーム",,,,,,
="0:12:25:07","ポゼッションエンド",,,,,,
="0:12:25:07","相手チーム",,,,,,
="0:12:26:14",,,"森侑里",,"ブロック",,
="0:12:56:40","相手チーム","CK",,,,,
="0:13:03:14",,,"森侑里",,"ブロック",,
="0:13:09:38","相手チーム","スローイン",,,,,
="0:13:13:15","ポゼッションスタート",,,,,,
="0:13:13:15","相手チーム",,,,,,
="0:13:35:68","相手チーム",,,,"被枠内シュート",,
="0:13:36:21",,,"阿部航斗",,,,"セービング"
="0:13:36:51","ポゼッションエンド",,,,,,
="0:13:36:51","相手チーム",,,,,,
="0:13:37:21",,,"阿部航斗","パス",,,
="0:13:41:55","ポゼッションスタート",,,,,,
="0:13:41:55","筑波大学",,,,,,
="0:13:43:82",,,"井川空","パス",,,
="0:13:50:06",,,"森侑里","パス",,,
="0:13:55:86",,,"高嶺朋樹","パス",,,
="0:13:57:93",,,"渡邊陽","パス",,,
="0:13:59:73",,,"高嶺朋樹","パス",,,
="0:14:02:07",,,"森侑里","パス",,,
="0:14:05:24",,,"池谷祐輔","パス",,,
="0:14:09:48",,,"山原怜音","パス",,,
="0:14:11:18",,,"池谷祐輔","パス",,,
="0:14:12:91",,,"犬飼翔洋","パス",,,
="0:14:14:35",,,"加藤匠人","パス",,,
="0:14:16:55",,,"山原怜音","パス",,,
="0:14:20:36",,,"高嶺朋樹","パス",,,
="0:14:21:66",,,"三笘薫","パス",,,
="0:14:23:26",,,"高嶺朋樹","パス",,,
="0:14:28:13",,,"井川空","パス",,,
="0:14:31:07",,,"高嶺朋樹","パス",,,
="0:14:38:37",,,"井川空","クロス",,,
="0:14:39:41",,,"加藤匠人","パス",,,
="0:14:43:08",,,"池谷祐輔",,"カット",,
="0:14:47:65","ポゼッションエンド",,,,,,
="0:14:47:65","筑波大学",,,,,,
="0:14:51:05",,,"山原怜音","クロス",,,
="0:14:53:02","ポゼッションスタート",,,,,,
="0:14:53:02","相手チーム",,,,,,
="0:14:59:59",,,"森侑里",,"ブロック",,
="0:14:59:96","ポゼッションエンド",,,,,,
="0:14:59:96","相手チーム",,,,,,
="0:15:02:60","相手チーム",,,,,"ファール",
="0:15:10:11",,,"森侑里",,,,
="0:15:10:81","ポゼッションスタート",,,,,,
="0:15:10:81","筑波大学",,,,,,
="0:15:24:22",,,"三笘薫","ドリブル",,,
="0:15:30:09","ポゼッションエンド",,,,,,
="0:15:30:09","筑波大学",,,,,,
="0:15:32:53","相手チーム",,,,,"ファール",
="0:15:49:24",,"PK","三笘薫",,,,
="0:16:18:57","得点",,"三笘薫","枠内シュート",,,
="0:16:49:70","ポゼッションスタート",,,,,,
="0:16:49:70","相手チーム",,,,,,
="0:16:54:08",,,"山川哲史",,"インターセプト",,
="0:16:54:74","ポゼッションエンド",,,,,,
="0:16:54:74","相手チーム",,,,,,
="0:16:57:11","ポゼッションスタート",,,,,,
="0:16:57:11","筑波大学",,,,,,
="0:16:58:58",,,"三笘薫","ドリブル",,,
="0:17:05:42","ポゼッションエンド",,,,,,
="0:17:05:42","筑波大学",,,,,,
="0:17:11:69",,,"森侑里",,"インターセプト",,
="0:17:12:06","ポゼッションスタート",,,,,,
="0:17:12:06","筑波大学",,,,,,
="0:17:31:11",,,"山原怜音","ドリブル",,,
="0:17:31:91","ポゼッションエンド",,,,,,
="0:17:31:91","筑波大学",,,,,,
="0:17:37:25","ポゼッションスタート",,,,,,
="0:17:37:25","相手チーム",,,,,,
="0:17:41:52","ポゼッションエンド",,,,,,
="0:17:41:52","相手チーム",,,,,,
="0:17:47:46","相手チーム","スローイン",,,,,
="0:18:07:42",,"スローイン","山原怜音",,,,
="0:18:23:87",,"スローイン","山原怜音",,,,
="0:18:26:13","ポゼッションスタート",,,,,,
="0:18:26:13","筑波大学",,,,,,
="0:18:34:68","ポゼッションエンド",,,,,,
="0:18:34:68","筑波大学",,,,,,
="0:18:37:48","ポゼッションスタート",,,,,,
="0:18:37:48","相手チーム",,,,,,
="0:18:48:62","ポゼッションエンド",,,,,,
="0:18:48:62","相手チーム",,,,,,
="0:18:50:46",,,"森侑里",,"クリア",,
="0:19:00:04",,"GK","阿部航斗",,,,
="0:19:29:06","ポゼッションスタート",,,,,,
="0:19:29:06","相手チーム",,,,,,
="0:19:33:47",,,"高嶺朋樹",,"カット",,
="0:19:34:77","ポゼッションエンド",,,,,,
="0:19:34:77","相手チーム",,,,,,
="0:19:35:64",,,"三笘薫","ドリブル",,,
="0:19:42:91","ポゼッションスタート",,,,,,
="0:19:42:91","相手チーム",,,,,,
="0:19:54:39","ポゼッションエンド",,,,,,
="0:19:54:39","相手チーム",,,,,,
="0:19:57:23",,"GK","阿部航斗",,,,
="0:20:27:49","ポゼッションスタート",,,,,,
="0:20:27:49","相手チーム",,,,,,
="0:20:29:26",,,"高嶺朋樹",,"インターセプト",,
="0:20:39:40","ポゼッションエンド",,,,,,
="0:20:39:40","相手チーム",,,,,,
="0:20:40:44",,,"山川哲史",,"クリア",,
="0:20:46:61","相手チーム","スローイン",,,,,
="0:20:48:98","ポゼッションスタート",,,,,,
="0:20:48:98","相手チーム",,,,,,
="0:21:21:68","ポゼッションエンド",,,,,,
="0:21:21:68","相手チーム",,,,,,
="0:21:22:18",,,"山原怜音",,"クリア",,
="0:21:29:38","相手チーム","スローイン",,,,,
="0:21:30:25","ポゼッションスタート",,,,,,
="0:21:30:25","相手チーム",,,,,,
="0:21:44:57","ポゼッションエンド",,,,,,
="0:21:44:57","相手チーム",,,,,,
="0:21:44:70",,,"井川空",,"インターセプト",,
="0:21:47:44","ポゼッションスタート",,,,,,
="0:21:47:44","筑波大学",,,,,,
="0:21:47:74",,,"井川空","ドリブル",,,
="0:22:00:08",,,"三笘薫","ドリブル",,,
="0:22:08:49","ポゼッションエンド",,,,,,
="0:22:08:49","筑波大学",,,,,,
="0:22:09:72",,"スローイン","井川空",,,,
="0:22:19:20","ポゼッションスタート",,,,,,
="0:22:19:20","筑波大学",,,,,,
="0:22:29:51","ポゼッションエンド",,,,,,
="0:22:29:51","筑波大学",,,,,,
="0:22:32:11","相手チーム","スローイン",,,,,
="0:22:42:69","ポゼッションスタート",,,,,,
="0:22:42:69","筑波大学",,,,,,
="0:22:45:33",,,"加藤匠人",,"カット",,
="0:22:55:30",,,"犬飼翔洋",,,"オフサイド",
="0:22:55:67","ポゼッションエンド",,,,,,
="0:22:55:67","筑波大学",,,,,,
="0:23:00:14","相手チーム","FK",,,,,
="0:23:04:55","ポゼッションスタート",,,,,,
="0:23:04:55","相手チーム",,,,,,
="0:23:08:78","ポゼッションエンド",,,,,,
="0:23:08:78","相手チーム",,,,,,
="0:23:08:85",,,"森侑里",,"カット",,
="0:23:13:22","相手チーム",,,,,"ファール",
="0:23:19:29",,"FK","高嶺朋樹",,,,
="0:23:29:74","ポゼッションスタート",,,,,,
="0:23:29:74","筑波大学",,,,,,
="0:24:05:21","ポゼッションエンド",,,,,,
="0:24:05:21","筑波大学",,,,,,
="0:24:08:68","ポゼッションスタート",,,,,,
="0:24:08:68","相手チーム",,,,,,
="0:24:28:56",,,"阿部航斗",,"ブロック",,
="0:24:28:76","ポゼッションエンド",,,,,,
="0:24:28:76","相手チーム",,,,,,
="0:24:33:60","ポゼッションスタート",,,,,,
="0:24:33:60","相手チーム",,,,,,
="0:24:52:62","ポゼッションエンド",,,,,,
="0:24:52:62","相手チーム",,,,,,
="0:24:53:22",,,"山川哲史",,"カット",,
="0:25:00:06","ポゼッションスタート",,,,,,
="0:25:00:06","相手チーム",,,,,,
="0:25:18:88","ポゼッションエンド",,,,,,
="0:25:18:88","相手チーム",,,,,,
="0:25:18:91",,,"山川哲史",,"インターセプト",,
="0:25:24:02","ポゼッションスタート",,,,,,
="0:25:24:02","相手チーム",,,,,,
="0:25:32:03","ポゼッションエンド",,,,,,
="0:25:32:03","相手チーム",,,,,,
="0:25:35:43",,,"森侑里",,"クリア",,
="0:25:36:80","ポゼッションスタート",,,,,,
="0:25:36:80","筑波大学",,,,,,
="0:25:40:84","ポゼッションエンド",,,,,,
="0:25:40:84","筑波大学",,,,,,
="0:25:43:61","ポゼッションスタート",,,,,,
="0:25:43:61","相手チーム",,,,,,
="0:26:05:03",,"スローイン","山原怜音",,,,
="0:26:05:69","ポゼッションエンド",,,,,,
="0:26:05:69","相手チーム",,,,,,
="0:26:27:75","ポゼッションスタート",,,,,,
="0:26:27:75","相手チーム",,,,,,
="0:26:37:36","ポゼッションエンド",,,,,,
="0:26:37:36","相手チーム",,,,,,
="0:26:38:16",,,"阿部航斗",,,,"キャッチ"
="0:26:41:03","ポゼッションスタート",,,,,,
="0:26:41:03","相手チーム",,,,,,
="0:26:54:11","ポゼッションエンド",,,,,,
="0:26:54:11","相手チーム",,,,,,
="0:26:54:48",,,"森侑里",,"インターセプト",,
="0:26:57:38","ポゼッションスタート",,,,,,
="0:26:57:38","相手チーム",,,,,,
="0:27:17:53","ポゼッションエンド",,,,,,
="0:27:17:53","相手チーム",,,,,,
="0:27:18:33",,,"森侑里",,"カット",,
="0:27:26:31","ポゼッションスタート",,,,,,
="0:27:26:31","筑波大学",,,,,,
="0:27:29:81","ポゼッションエンド",,,,,,
="0:27:29:81","筑波大学",,,,,,
="0:27:32:48",,,"井川空","ドリブル",,,
="0:27:41:66",,,"井川空",,,"ファール",
="0:27:59:67","ポゼッションスタート",,,,,,
="0:27:59:67","相手チーム",,,,,,
="0:28:00:18","相手チーム","FK",,,,,
="0:28:11:52","ポゼッションエンド",,,,,,
="0:28:11:52","相手チーム",,,,,,
="0:28:11:69",,,"阿部航斗",,,,"キャッチ"
="0:28:19:56","ポゼッションスタート",,,,,,
="0:28:19:56","筑波大学",,,,,,
="0:28:43:15","ポゼッションエンド",,,,,,
="0:28:43:15","筑波大学",,,,,,
="0:28:47:69","ポゼッションスタート",,,,,,
="0:28:47:69","相手チーム",,,,,,
="0:28:52:16","ポゼッションエンド",,,,,,
="0:28:52:16","相手チーム",,,,,,
="0:28:52:53",,,"渡邊陽",,"インターセプト",,
="0:28:54:76","ポゼッションスタート",,,,,,
="0:28:54:76","相手チーム",,,,,,
="0:29:12:05","ポゼッションエンド",,,,,,
="0:29:12:05","相手チーム",,,,,,
="0:29:12:61",,,"森侑里",,"インターセプト",,
="0:29:26:26","ポゼッションスタート",,,,,,
="0:29:26:26","相手チーム",,,,,,
="0:29:26:53","相手チーム","スローイン",,,,,
="0:29:46:25",,,"三笘薫",,"インターセプト",,
="0:29:46:35","ポゼッションエンド",,,,,,
="0:29:46:35","相手チーム",,,,,,
="0:29:51:52",,,"池谷祐輔",,"クリア",,
="0:29:54:32","ポゼッションスタート",,,,,,
="0:29:54:32","相手チーム",,,,,,
="0:30:13:84","ポゼッションエンド",,,,,,
="0:30:13:84","相手チーム",,,,,,
="0:30:16:04",,,"渡邊陽",,"カット",,
="0:30:19:11","ポゼッションスタート",,,,,,
="0:30:19:11","相手チーム",,,,,,
="0:30:41:90","ポゼッションエンド",,,,,,
="0:30:41:90","相手チーム",,,,,,
="0:30:44:51",,,"三笘薫",,"カット",,
="0:30:44:51",,,,,"クリア",,
="0:30:46:14","ポゼッションスタート",,,,,,
="0:30:46:14","相手チーム",,,,,,
="0:31:06:36","ポゼッションエンド",,,,,,
="0:31:06:36","相手チーム",,,,,,
="0:31:08:26",,,"井川空",,"カット",,
="0:31:13:44",,"GK","阿部航斗",,,,
="0:31:37:89","ポゼッションスタート",,,,,,
="0:31:37:89","相手チーム",,,,,,
="0:32:07:26",,,"渡邊陽","パス",,,
="0:32:08:46",,,"渡邊陽",,"インターセプト",,
="0:32:08:79","ポゼッションエンド",,,,,,
="0:32:08:79","相手チーム",,,,,,
="0:32:09:46",,,"池谷祐輔","パス",,,
="0:32:20:24",,"スローイン","井川空",,,,
="0:32:27:48","ポゼッションスタート",,,,,,
="0:32:27:48","筑波大学",,,,,,
="0:32:29:64",,,"井川空","パス",,,
="0:32:32:45",,,"山川哲史","パス",,,
="0:32:38:79",,,"高嶺朋樹","ドリブル",,,
="0:32:42:39",,,"山原怜音","パス",,,
="0:32:44:36",,,"加藤匠人","パス",,,
="0:32:47:26",,,"池谷祐輔","パス",,,
="0:32:48:43",,,"高嶺朋樹","パス",,,
="0:32:48:80",,,"池谷祐輔","パス",,,
="0:32:50:93",,,"渡邊陽","パス",,,
="0:32:53:17",,,"井川空","パス",,,
="0:32:58:27",,,"三笘薫","ドリブル",,,
="0:33:03:18","ポゼッションエンド",,,,,,
="0:33:03:18","筑波大学",,,,,,
="0:33:05:78","ポゼッションスタート",,,,,,
="0:33:05:78","相手チーム",,,,,,
="0:33:11:15","ポゼッションエンド",,,,,,
="0:33:11:15","相手チーム",,,,,,
="0:33:11:95",,,"山川哲史",,"ブロック",,
="0:33:17:29","ポゼッションスタート",,,,,,
="0:33:17:29","筑波大学",,,,,,
="0:33:22:06","相手チーム","スローイン",,,,,
="0:33:22:66",,,"三笘薫","ドリブル",,,
="0:33:25:93","ポゼッションエンド",,,,,,
="0:33:25:93","筑波大学",,,,,,
="0:33:31:31",,,"高嶺朋樹","パス",,,
="0:33:31:51",,,"山川哲史",,"インターセプト",,
="0:33:32:17","ポゼッションスタート",,,,,,
="0:33:32:17","筑波大学",,,,,,
="0:33:33:34",,,"井川空","パス",,,
="0:33:35:58",,,"三笘薫","パス",,,
="0:33:40:15",,,"森侑里","パス",,,
="0:33:43:49","ポゼッションエンド",,,,,,
="0:33:43:49","筑波大学",,,,,,
="0:33:46:79",,,"阿部航斗",,"クリア",,
="0:33:53:80","ポゼッションスタート",,,,,,
="0:33:53:80","相手チーム",,,,,,
="0:34:42:54",,"FK","阿部航斗",,,,
="0:34:43:35","ポゼッションエンド",,,,,,
="0:34:43:35","相手チーム",,,,,,
="0:34:43:88","相手チーム",,,,,"オフサイド",
="0:34:53:86",,,"阿部航斗","パス",,,
="0:34:55:76","ポゼッションスタート",,,,,,
="0:34:55:76","筑波大学",,,,,,
="0:34:57:43",,,"山原怜音","パス",,,
="0:34:59:49",,,"高嶺朋樹","パス",,,
="0:35:02:06",,,"山川哲史","パス",,,
="0:35:05:60",,,"井川空","パス",,,
="0:35:07:10",,,"渡邊陽","パス",,,
="0:35:09:37",,,"井川空","パス",,,
="0:35:14:18",,,"山川哲史","パス",,,
="0:35:17:98",,,"井川空","パス",,,
="0:35:21:92",,,"三笘薫","ドリブル",,,
="0:35:23:89",,,"三笘薫","パス",,,
="0:35:26:45",,,"井川空","パス",,,
="0:35:28:22",,,"渡邊陽","パス",,,
="0:35:38:53",,,"山原怜音","ドリブル",,,
="0:35:39:53",,,"山原怜音","パス",,,
="0:35:41:17",,,"池谷祐輔","パス",,,
="0:35:45:14","ポゼッションエンド",,,,,,
="0:35:45:14","筑波大学",,,,,,
="0:35:48:51",,,"池谷祐輔",,,"ファール",
="0:35:53:05","相手チーム","FK",,,,,
="0:36:03:69","ポゼッションスタート",,,,,,
="0:36:03:69","相手チーム",,,,,,
="0:36:17:27","ポゼッションエンド",,,,,,
="0:36:17:27","相手チーム",,,,,,
="0:36:18:34",,,"渡邊陽",,"インターセプト",,
="0:36:23:58","ポゼッションスタート",,,,,,
="0:36:23:58","相手チーム",,,,,,
="0:36:32:12","ポゼッションエンド",,,,,,
="0:36:32:12","相手チーム",,,,,,
="0:36:32:72",,"GK","阿部航斗",,,,
="0:36:39:33",,,"阿部航斗","パス",,,
="0:36:42:96","ポゼッションスタート",,,,,,
="0:36:42:96","筑波大学",,,,,,
="0:36:47:00",,,"井川空","パス",,,
="0:36:48:30",,,"三笘薫","パス",,,
="0:36:50:51",,,"井川空","パス",,,
="0:36:53:74",,,"山川哲史","パス",,,
="0:36:56:18",,,"森侑里","パス",,,
="0:37:02:58",,,"山原怜音","パス",,,
="0:37:02:98",,,"山原怜音","ドリブル",,,
="0:37:04:52",,,"加藤匠人","パス",,,
="0:37:06:02",,,"渡邊陽","パス",,,
="0:37:07:62",,,"森侑里","パス",,,
="0:37:10:39",,,"阿部航斗","パス",,,
="0:37:14:13","ポゼッションエンド",,,,,,
="0:37:14:13","筑波大学",,,,,,
="0:37:17:57",,,"渡邊陽",,"カット",,
="0:37:18:80","ポゼッションスタート",,,,,,
="0:37:18:80","相手チーム",,,,,,
="0:38:13:15","ポゼッションエンド",,,,,,
="0:38:13:15","相手チーム",,,,,,
="0:38:15:42",,,"山原怜音",,"ブロック",,
="0:38:23:80","相手チーム","CK",,,,,
="0:38:55:80",,,"阿部航斗",,,,"パンチング"
="0:39:01:97","相手チーム","CK",,,,,
="0:39:25:49",,,"山原怜音",,"ブロック",,
="0:39:34:14","相手チーム","CK",,,,,
="0:39:49:72",,,"阿部航斗",,,,"キャッチ"
="0:39:58:03",,,"三笘薫",,,"ファール",
="0:40:00:76","相手チーム","FK",,,,,
="0:40:01:70","ポゼッションスタート",,,,,,
="0:40:01:70","相手チーム",,,,,,
="0:40:27:96",,,"森侑里",,"クリア",,
="0:40:39:63",,,"山川哲史",,"ブロック",,
="0:40:40:04","ポゼッションエンド",,,,,,
="0:40:40:04","相手チーム",,,,,,
="0:40:46:71","ポゼッションスタート",,,,,,
="0:40:46:71","相手チーム",,,,,,
="0:41:00:89",,,"山川哲史","パス",,,
="0:41:01:69","ポゼッションエンド",,,,,,
="0:41:01:69","相手チーム",,,,,,
="0:41:02:89",,,"山川哲史",,"インターセプト",,
="0:41:04:63","ポゼッションスタート",,,,,,
="0:41:04:63","筑波大学",,,,,,
="0:41:06:80",,,"三笘薫","ドリブル",,,
="0:41:09:73",,,"三笘薫","パス",,,
="0:41:11:43",,,"池谷祐輔","パス",,,
="0:41:16:27","ポゼッションエンド",,,,,,
="0:41:16:27","筑波大学",,,,,,
="0:41:16:94",,,"高嶺朋樹","枠外シュート",,,
="0:41:19:31","相手チーム","GK",,,,,
="0:41:44:30","ポゼッションスタート",,,,,,
="0:41:44:30","相手チーム",,,,,,
="0:42:08:46","相手チーム",,,,"被枠内シュート",,
="0:42:08:66",,,"阿部航斗",,,,"セービング"
="0:42:08:82","ポゼッションエンド",,,,,,
="0:42:08:82","相手チーム",,,,,,
="0:42:25:91",,,"渡邊陽","パス",,,
="0:42:31:55","相手チーム","スローイン",,,,,
="0:42:35:95","ポゼッションスタート",,,,,,
="0:42:35:95","相手チーム",,,,,,
="0:42:46:09","ポゼッションエンド",,,,,,
="0:42:46:09","相手チーム",,,,,,
="0:42:47:10",,"GK","阿部航斗",,,,
="0:43:16:62","ポゼッションスタート",,,,,,
="0:43:16:62","相手チーム",,,,,,
="0:43:28:17",,,"加藤匠人",,"ブロック",,
="0:43:28:27","ポゼッションエンド",,,,,,
="0:43:28:27","相手チーム",,,,,,
="0:43:39:81","相手チーム","CK",,,,,
="0:43:55:40",,,"山川哲史",,"ブロック",,
="0:44:14:62",,,"高嶺朋樹",,,"ファール",
="0:44:29:33","相手チーム","FK",,,,,
="0:45:03:33",,,"犬飼翔洋",,"ブロック",,
="0:45:03:33",,,,,"クリア",,
="0:45:08:87","ポゼッションスタート",,,,,,
="0:45:08:87","相手チーム",,,,,,
="0:45:19:98","ポゼッションエンド",,,,,,
="0:45:19:98","相手チーム",,,,,,
="0:45:21:08",,,"阿部航斗",,,,"キャッチ"
="0:45:35:86","ポゼッションスタート",,,,,,
="0:45:35:86","相手チーム",,,,,,
="0:45:41:87",,,"山川哲史","パス",,,
="0:45:42:30","ポゼッションエンド",,,,,,
