"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:11:06:43","相手チーム",,,,,,
="0:11:06:93",,,"高嶺朋樹",,"カット",,
="0:11:09:26","ポゼッションスタート",,,,,,
="0:11:09:26","筑波大学",,,,,,
="0:11:13:67","ポゼッションエンド",,,,,,
="0:11:13:67","筑波大学",,,,,,
="0:11:14:37",,,"犬飼翔洋","枠外シュート",,,
="0:11:26:68","ポゼッションスタート",,,,,,
="0:11:26:68","筑波大学",,,,,,
="0:11:27:62",,"スローイン","山原怜音",,,,
="0:11:36:46",,,"渡邊陽","ドリブル",,,
="0:11:41:83","ポゼッションエンド",,,,,,
="0:11:41:83","筑波大学",,,,,,
="0:11:45:53","ポゼッションスタート",,,,,,
="0:11:45:53","相手チーム",,,,,,
="0:12:06:29",,,"高嶺朋樹",,"ブロック",,
="0:12:17:87",,,"山川哲史",,"シュートブロック",,
="0:12:41:96","ポゼッションエンド",,,,,,
="0:12:41:96","相手チーム",,,,,,
="0:13:01:18","ポゼッションスタート",,,,,,
="0:13:01:18","筑波大学",,,,,,
="0:13:02:08",,"スローイン","加藤潤",,,,
="0:13:08:02","相手チーム",,,,"被枠内シュート",,
="0:13:08:02","失点",,,,,,
="0:13:08:68","ポゼッションエンド",,,,,,
="0:13:08:68","筑波大学",,,,,,
="0:13:51:23","ポゼッションスタート",,,,,,
="0:13:51:23","筑波大学",,,,,,
="0:13:58:63",,,"三笘薫","ドリブル",,,
="0:14:04:97","ポゼッションエンド",,,,,,
="0:14:04:97","筑波大学",,,,,,
="0:14:35:80",,"CK","山原怜音",,,,
="0:14:43:18",,,"高嶺朋樹",,"ブロック",,
="0:15:10:17","相手チーム","スローイン",,,,,
="0:15:13:38",,,"山川哲史",,"ブロック",,
="0:15:13:64","ポゼッションスタート",,,,,,
="0:15:13:64","筑波大学",,,,,,
="0:15:18:15","ポゼッションエンド",,,,,,
="0:15:18:15","筑波大学",,,,,,
="0:15:21:42","ポゼッションスタート",,,,,,
="0:15:21:42","相手チーム",,,,,,
="0:15:24:72",,,"山川哲史",,"クリア",,
="0:15:26:96","ポゼッションエンド",,,,,,
="0:15:26:96","相手チーム",,,,,,
="0:15:29:82",,,"小林幹",,"カット",,
="0:15:30:26","ポゼッションスタート",,,,,,
="0:15:30:26","筑波大学",,,,,,
="0:16:03:36","ポゼッションエンド",,,,,,
="0:16:03:36","筑波大学",,,,,,
="0:16:09:60",,,"角田涼太郎",,"ブロック",,
="0:16:12:10","ポゼッションスタート",,,,,,
="0:16:12:10","筑波大学",,,,,,
="0:16:18:54","ポゼッションエンド",,,,,,
="0:16:18:54","筑波大学",,,,,,
="0:16:24:61","ポゼッションスタート",,,,,,
="0:16:24:61","相手チーム",,,,,,
="0:17:03:99",,,"加藤潤",,"ブロック",,
="0:17:06:86","ポゼッションエンド",,,,,,
="0:17:06:86","相手チーム",,,,,,
="0:17:15:90","ポゼッションスタート",,,,,,
="0:17:15:90","相手チーム",,,,,,
="0:17:17:73","相手チーム","スローイン",,,,,
="0:17:19:33","ポゼッションエンド",,,,,,
="0:17:19:33","相手チーム",,,,,,
="0:17:23:27","ポゼッションスタート",,,,,,
="0:17:23:27","筑波大学",,,,,,
="0:17:24:64","ポゼッションエンド",,,,,,
="0:17:24:64","筑波大学",,,,,,
="0:17:26:27","ポゼッションスタート",,,,,,
="0:17:26:27","相手チーム",,,,,,
="0:17:35:62","ポゼッションエンド",,,,,,
="0:17:35:62","相手チーム",,,,,,
="0:17:36:89",,,"小林幹",,"カット",,
="0:17:40:62","ポゼッションスタート",,,,,,
="0:17:40:62","筑波大学",,,,,,
="0:17:57:34","ポゼッションエンド",,,,,,
="0:17:57:34","筑波大学",,,,,,
="0:18:00:54","ポゼッションスタート",,,,,,
="0:18:00:54","筑波大学",,,,,,
="0:18:01:44",,,"渡邊陽",,"カット",,
="0:18:15:59","ポゼッションエンド",,,,,,
="0:18:15:59","筑波大学",,,,,,
="0:18:18:99","ポゼッションスタート",,,,,,
="0:18:18:99","筑波大学",,,,,,
="0:18:32:47","ポゼッションエンド",,,,,,
="0:18:32:47","筑波大学",,,,,,
="0:18:35:21","ポゼッションスタート",,,,,,
="0:18:35:21","相手チーム",,,,,,
="0:19:03:34","ポゼッションエンド",,,,,,
="0:19:03:34","相手チーム",,,,,,
="0:19:06:11","ポゼッションスタート",,,,,,
="0:19:06:11","筑波大学",,,,,,
="0:19:12:81",,,"角田涼太郎",,"クリア",,
="0:19:15:02","ポゼッションエンド",,,,,,
="0:19:15:02","筑波大学",,,,,,
="0:19:17:59","ポゼッションスタート",,,,,,
="0:19:17:59","相手チーム",,,,,,
="0:19:22:29","ポゼッションエンド",,,,,,
="0:19:22:29","相手チーム",,,,,,
="0:19:22:79",,,"山川哲史",,"インターセプト",,
="0:19:24:93","ポゼッションスタート",,,,,,
="0:19:24:93","筑波大学",,,,,,
="0:19:29:66","ポゼッションエンド",,,,,,
="0:19:29:66","筑波大学",,,,,,
="0:19:32:20","ポゼッションスタート",,,,,,
="0:19:32:20","相手チーム",,,,,,
="0:20:01:20","ポゼッションエンド",,,,,,
="0:20:01:20","相手チーム",,,,,,
="0:20:12:31","ポゼッションスタート",,,,,,
="0:20:12:31","筑波大学",,,,,,
="0:20:13:84",,"スローイン","知久航介",,,,
="0:20:20:15",,,"知久航介","ドリブル",,,
="0:20:49:54",,,"加藤潤","ドリブル",,,
="0:20:50:18","ポゼッションエンド",,,,,,
="0:20:50:18","筑波大学",,,,,,
="0:20:55:28","ポゼッションスタート",,,,,,
="0:20:55:28","相手チーム",,,,,,
="0:21:26:61","ポゼッションエンド",,,,,,
="0:21:26:61","相手チーム",,,,,,
="0:21:35:29",,"GK","大川圭為",,,,
="0:21:37:69","ポゼッションスタート",,,,,,
="0:21:37:69","筑波大学",,,,,,
="0:22:25:24",,,"山原怜音","ドリブル",,,
="0:22:31:41",,,"渡邊陽","ドリブル",,,
="0:22:31:55","ポゼッションエンド",,,,,,
="0:22:31:55","筑波大学",,,,,,
="0:22:37:62",,,"渡邊陽",,,"ファール",
="0:23:07:85","相手チーム","FK",,,,,
="0:23:14:29",,,"知久航介",,"カット",,
="0:23:15:36","ポゼッションスタート",,,,,,
="0:23:15:36","筑波大学",,,,,,
="0:23:16:29",,,"渡邊陽","ドリブル",,,
="0:23:28:80","ポゼッションエンド",,,,,,
="0:23:28:80","筑波大学",,,,,,
="0:23:30:81","ポゼッションスタート",,,,,,
="0:23:30:81","相手チーム",,,,,,
="0:23:34:74",,,"角田涼太郎",,"ブロック",,
="0:23:35:61","ポゼッションエンド",,,,,,
="0:23:35:61","相手チーム",,,,,,
="0:23:41:55","ポゼッションスタート",,,,,,
="0:23:41:55","相手チーム",,,,,,
="0:23:42:35","相手チーム","スローイン",,,,,
="0:23:54:50","ポゼッションエンド",,,,,,
="0:23:54:50","相手チーム",,,,,,
="0:23:54:96",,,"知久航介",,"ブロック",,
="0:23:56:36","ポゼッションスタート",,,,,,
="0:23:56:36","筑波大学",,,,,,
="0:23:59:10",,,"渡邊陽","ドリブル",,,
="0:23:59:93","ポゼッションエンド",,,,,,
="0:23:59:93","筑波大学",,,,,,
="0:24:01:54","ポゼッションスタート",,,,,,
="0:24:01:54","相手チーム",,,,,,
="0:24:30:53","ポゼッションエンド",,,,,,
="0:24:30:53","相手チーム",,,,,,
="0:24:31:20",,,"三笘薫",,"クリア",,
="0:24:39:41",,,"角田涼太郎",,"クリア",,
="0:24:45:78","ポゼッションスタート",,,,,,
="0:24:45:78","相手チーム",,,,,,
="0:25:14:11","ポゼッションエンド",,,,,,
="0:25:14:11","相手チーム",,,,,,
="0:25:15:28",,,"高嶺朋樹",,"カット",,
="0:25:16:38","ポゼッションスタート",,,,,,
="0:25:16:38","筑波大学",,,,,,
="0:25:19:08",,,"小林幹","ドリブル",,,
="0:25:26:55","ポゼッションエンド",,,,,,
="0:25:26:55","筑波大学",,,,,,
="0:25:32:13",,,"角田涼太郎",,,"ファール",
="0:26:26:82","相手チーム","FK",,,,,
="0:26:36:16",,,"山川哲史",,"クリア",,
="0:26:37:39","ポゼッションスタート",,,,,,
="0:26:37:39","筑波大学",,,,,,
="0:26:43:87","ポゼッションエンド",,,,,,
="0:26:43:87","筑波大学",,,,,,
="0:26:45:30","相手チーム",,,,,"ファール",
="0:26:58:28",,"FK","加藤潤",,,,
="0:27:01:48","ポゼッションスタート",,,,,,
="0:27:01:48","筑波大学",,,,,,
="0:27:18:20","ポゼッションエンド",,,,,,
="0:27:18:20","筑波大学",,,,,,
="0:27:26:27","ポゼッションスタート",,,,,,
="0:27:26:27","筑波大学",,,,,,
="0:27:26:98",,"スローイン","加藤潤",,,,
="0:27:29:34","ポゼッションエンド",,,,,,
="0:27:29:34","筑波大学",,,,,,
="0:27:31:65","ポゼッションスタート",,,,,,
="0:27:31:65","相手チーム",,,,,,
="0:27:37:39","ポゼッションエンド",,,,,,
="0:27:37:39","相手チーム",,,,,,
="0:27:37:92",,,"知久航介",,"カット",,
="0:27:39:69","ポゼッションスタート",,,,,,
="0:27:39:69","筑波大学",,,,,,
="0:28:30:04",,,"山原怜音","ドリブル",,,
="0:28:41:38","ポゼッションエンド",,,,,,
="0:28:41:38","筑波大学",,,,,,
="0:28:42:15",,,"加藤潤","クロス",,,
="0:28:59:53","ポゼッションスタート",,,,,,
="0:28:59:53","筑波大学",,,,,,
="0:28:59:93",,,"三笘薫",,"インターセプト",,
="0:29:05:04",,,"山川哲史","ドリブル",,,
="0:29:30:93",,,"山川哲史","ドリブル",,,
="0:29:45:28",,,"三笘薫","ドリブル",,,
="0:29:50:59","ポゼッションエンド",,,,,,
="0:29:50:59","筑波大学",,,,,,
="0:29:53:49","ポゼッションスタート",,,,,,
="0:29:53:49","相手チーム",,,,,,
="0:30:21:82","ポゼッションエンド",,,,,,
="0:30:21:82","相手チーム",,,,,,
="0:30:22:88","相手チーム",,,,"被枠外シュート",,
="0:30:34:63","ポゼッションスタート",,,,,,
="0:30:34:63","筑波大学",,,,,,
="0:30:35:30",,"GK","大川圭為",,,,
="0:30:48:14","ポゼッションエンド",,,,,,
="0:30:48:14","筑波大学",,,,,,
="0:31:11:80","ポゼッションスタート",,,,,,
="0:31:11:80","相手チーム",,,,,,
="0:31:11:93","相手チーム","スローイン",,,,,
="0:31:33:79","ポゼッションエンド",,,,,,
="0:31:33:79","相手チーム",,,,,,
="0:31:34:49",,,"角田涼太郎",,"ブロック",,
="0:31:36:49","相手チーム",,,,,"ファール",
="0:31:56:71","ポゼッションスタート",,,,,,
="0:31:56:71","筑波大学",,,,,,
="0:31:57:08",,"FK","高嶺朋樹",,,,
="0:32:08:72","ポゼッションエンド",,,,,,
="0:32:08:72","筑波大学",,,,,,
="0:32:11:96","ポゼッションスタート",,,,,,
="0:32:11:96","相手チーム",,,,,,
="0:32:13:83","ポゼッションエンド",,,,,,
="0:32:13:83","相手チーム",,,,,,
="0:32:15:26",,,"三笘薫",,"カット",,
="0:32:20:64","ポゼッションスタート",,,,,,
="0:32:20:64","筑波大学",,,,,,
="0:32:21:50",,"スローイン","加藤潤",,,,
="0:32:26:01",,,"高嶺朋樹","ドリブル",,,
="0:32:27:54","ポゼッションエンド",,,,,,
="0:32:27:54","筑波大学",,,,,,
="0:32:29:38","ポゼッションスタート",,,,,,
="0:32:29:38","相手チーム",,,,,,
="0:32:31:81","ポゼッションエンド",,,,,,
="0:32:31:81","相手チーム",,,,,,
="0:32:33:01",,,"小林幹",,"カット",,
="0:32:34:55","ポゼッションスタート",,,,,,
="0:32:34:55","筑波大学",,,,,,
="0:32:38:12","ポゼッションエンド",,,,,,
="0:32:38:12","筑波大学",,,,,,
="0:32:40:19","ポゼッションスタート",,,,,,
="0:32:40:19","相手チーム",,,,,,
="0:32:59:41","ポゼッションエンド",,,,,,
="0:32:59:41","相手チーム",,,,,,
="0:32:59:94",,,"山原怜音",,"インターセプト",,
="0:33:01:78","ポゼッションスタート",,,,,,
="0:33:01:78","筑波大学",,,,,,
="0:33:06:92","ポゼッションエンド",,,,,,
="0:33:06:92","筑波大学",,,,,,
="0:33:17:83",,"スローイン","山原怜音",,,,
="0:33:17:89","ポゼッションスタート",,,,,,
="0:33:17:89","筑波大学",,,,,,
="0:33:23:37",,,"角田涼太郎","ドリブル",,,
="0:33:46:76","ポゼッションエンド",,,,,,
="0:33:46:76","筑波大学",,,,,,
="0:33:49:19",,,"高嶺朋樹",,"インターセプト",,
="0:33:49:36","ポゼッションスタート",,,,,,
="0:33:49:36","筑波大学",,,,,,
="0:34:09:01",,,"高嶺朋樹","ドリブル",,,
="0:34:13:15","ポゼッションエンド",,,,,,
="0:34:13:15","筑波大学",,,,,,
="0:34:17:52",,,"三笘薫","ドリブル",,,
="0:34:21:72","ポゼッションスタート",,,,,,
="0:34:21:72","筑波大学",,,,,,
="0:34:38:01","ポゼッションエンド",,,,,,
="0:34:38:01","筑波大学",,,,,,
="0:34:55:56","相手チーム","スローイン",,,,,
="0:34:57:63",,,"角田涼太郎",,"ブロック",,
="0:34:59:96","ポゼッションスタート",,,,,,
="0:34:59:96","筑波大学",,,,,,
="0:35:21:28",,,"角田涼太郎",,"インターセプト",,
="0:35:21:75",,,"角田涼太郎","ドリブル",,,
="0:35:36:30","ポゼッションエンド",,,,,,
="0:35:36:30","筑波大学",,,,,,
="0:35:38:87","ポゼッションスタート",,,,,,
="0:35:38:87","相手チーム",,,,,,
="0:35:42:94","ポゼッションエンド",,,,,,
="0:35:42:94","相手チーム",,,,,,
="0:35:44:94","ポゼッションスタート",,,,,,
="0:35:44:94","筑波大学",,,,,,
="0:35:52:88",,,"高嶺朋樹","ドリブル",,,
="0:36:15:50",,,"大川圭為",,"クリア",,
="0:36:22:58",,,"三笘薫",,"カット",,
="0:36:30:45","ポゼッションエンド",,,,,,
="0:36:30:45","筑波大学",,,,,,
="0:36:31:25",,,"高嶺朋樹","枠外シュート",,,
="0:37:07:92",,"スローイン","三笘薫",,,,
="0:37:08:72","ポゼッションスタート",,,,,,
="0:37:08:72","筑波大学",,,,,,
="0:37:16:67","ポゼッションエンド",,,,,,
="0:37:16:67","筑波大学",,,,,,
="0:37:42:06",,,"山川哲史",,"ブロック",,
="0:37:42:32","ポゼッションスタート",,,,,,
="0:37:42:32","相手チーム",,,,,,
="0:38:04:78","ポゼッションエンド",,,,,,
="0:38:04:78","相手チーム",,,,,,
="0:38:25:50",,"スローイン","加藤潤",,,,
="0:38:26:97","ポゼッションスタート",,,,,,
="0:38:26:97","筑波大学",,,,,,
="0:38:30:77","ポゼッションエンド",,,,,,
="0:38:30:77","筑波大学",,,,,,
="0:38:33:31",,,"犬飼翔洋","ドリブル",,,
="0:38:50:79","相手チーム","スローイン",,,,,
="0:39:13:45",,"スローイン","山原怜音",,,,
="0:39:16:12","ポゼッションスタート",,,,,,
="0:39:16:12","筑波大学",,,,,,
="0:39:19:72",,,"知久航介","ドリブル",,,
="0:39:23:39","ポゼッションエンド",,,,,,
="0:39:23:39","筑波大学",,,,,,
="0:39:35:04","相手チーム","スローイン",,,,,
="0:39:41:81",,,"小林幹",,"カット",,
="0:39:50:32",,,"角田涼太郎",,"ブロック",,
="0:39:55:36","相手チーム",,,,,"ファール",
="0:40:11:24","ポゼッションスタート",,,,,,
="0:40:11:24","筑波大学",,,,,,
="0:40:13:01",,"FK","山川哲史",,,,
="0:40:33:56",,,"山原怜音","ドリブル",,,
="0:40:33:56",,,,"クロス",,,
="0:40:39:83","ポゼッションエンド",,,,,,
="0:40:39:83","筑波大学",,,,,,
="0:41:07:26","相手チーム","GK",,,,,
="0:41:08:70",,,"角田涼太郎",,"ブロック",,
="0:41:14:20","ポゼッションスタート",,,,,,
="0:41:14:20","筑波大学",,,,,,
="0:41:19:61","ポゼッションエンド",,,,,,
="0:41:19:61","筑波大学",,,,,,
="0:41:20:58",,,"高嶺朋樹","枠外シュート",,,
="0:41:39:76","相手チーム","GK",,,,,
="0:41:43:90",,,"高嶺朋樹",,"ブロック",,
="0:41:51:71","ポゼッションスタート",,,,,,
="0:41:51:71","相手チーム",,,,,,
="0:41:55:14","ポゼッションエンド",,,,,,
="0:41:55:14","相手チーム",,,,,,
="0:41:55:81",,,"角田涼太郎",,"インターセプト",,
="0:41:57:01","ポゼッションスタート",,,,,,
="0:41:57:01","筑波大学",,,,,,
="0:42:23:04","ポゼッションエンド",,,,,,
="0:42:23:04","筑波大学",,,,,,
="0:42:24:84",,,"小林幹",,,"ファール",
="0:42:47:76","相手チーム","FK",,,,,
="0:42:51:40",,,"山川哲史",,"ブロック",,
="0:42:52:03","ポゼッションスタート",,,,,,
="0:42:52:03","筑波大学",,,,,,
="0:43:09:15",,,"山川哲史","ドリブル",,,
="0:43:22:26",,,"渡邊陽","ドリブル",,,
="0:43:56:93","ポゼッションエンド",,,,,,
="0:43:56:93","筑波大学",,,,,,
="0:44:05:47",,,"大川圭為",,"クリア",,
="0:44:35:10","相手チーム","スローイン",,,,,
="0:44:41:61","相手チーム",,,,"被枠内シュート",,
="0:44:45:28",,,"大川圭為",,,,"セービング"
="0:44:56:36",,"スローイン","加藤潤",,,,
="0:45:01:90","相手チーム",,,,,"ファール",
="0:45:13:94",,"FK","角田涼太郎",,,,
="0:45:15:01","ポゼッションスタート",,,,,,
="0:45:15:01","筑波大学",,,,,,
="0:45:19:05","ポゼッションエンド",,,,,,
="0:45:19:05","筑波大学",,,,,,
