"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:11:20:34","相手チーム",,,,,,
="0:11:29:38",,,"角田涼太郎",,"クリア",,
="0:11:33:76","ポゼッションエンド",,,,,,
="0:11:33:76","相手チーム",,,,,,
="0:11:36:76","相手チーム","スローイン",,,,,
="0:11:40:73",,,"渡邊陽",,"ブロック",,
="0:11:48:67","相手チーム","スローイン",,,,,
="0:11:58:68",,"スローイン","三浦雅人",,,,
="0:12:06:69",,,"三浦雅人",,"クリア",,
="0:12:09:56","ポゼッションスタート",,,,,,
="0:12:09:56","筑波大学",,,,,,
="0:12:14:53","ポゼッションエンド",,,,,,
="0:12:14:53","筑波大学",,,,,,
="0:12:14:56","ポゼッションスタート",,,,,,
="0:12:14:56","相手チーム",,,,,,
="0:12:19:10","相手チーム",,,,,"ファール",
="0:12:23:00","ポゼッションエンド",,,,,,
="0:12:23:00","相手チーム",,,,,,
="0:12:47:63",,"FK","大川圭為",,,,
="0:13:03:08",,"スローイン","三笘薫",,,,
="0:13:05:11","ポゼッションスタート",,,,,,
="0:13:05:11","筑波大学",,,,,,
="0:13:28:34",,,"三笘薫","クロス",,,
="0:13:33:98","ポゼッションエンド",,,,,,
="0:13:33:98","筑波大学",,,,,,
="0:13:43:42",,"スローイン","三浦雅人",,,,
="0:13:47:86",,,"三浦雅人","ドリブル",,,
="0:13:49:49","ポゼッションスタート",,,,,,
="0:13:49:49","筑波大学",,,,,,
="0:13:50:66",,,"三浦雅人","クロス",,,
="0:13:56:13","ポゼッションエンド",,,,,,
="0:13:56:13","筑波大学",,,,,,
="0:13:56:33",,,"知久航介",,"カット",,
="0:14:00:67","ポゼッションスタート",,,,,,
="0:14:00:67","筑波大学",,,,,,
="0:14:07:44","ポゼッションエンド",,,,,,
="0:14:07:44","筑波大学",,,,,,
="0:14:10:75","ポゼッションスタート",,,,,,
="0:14:10:75","筑波大学",,,,,,
="0:14:17:19","ポゼッションエンド",,,,,,
="0:14:17:19","筑波大学",,,,,,
="0:14:30:37",,"スローイン","山原怜音",,,,
="0:14:36:44","ポゼッションスタート",,,,,,
="0:14:36:44","筑波大学",,,,,,
="0:14:40:11","ポゼッションエンド",,,,,,
="0:14:40:11","筑波大学",,,,,,
="0:14:40:78","ポゼッションスタート",,,,,,
="0:14:40:78","相手チーム",,,,,,
="0:14:47:55",,,"渡邊陽",,"ブロック",,
="0:14:51:82","ポゼッションエンド",,,,,,
="0:14:51:82","相手チーム",,,,,,
="0:15:01:00",,,"角田涼太郎",,"ブロック",,
="0:15:03:26","ポゼッションスタート",,,,,,
="0:15:03:26","相手チーム",,,,,,
="0:15:06:27","ポゼッションエンド",,,,,,
="0:15:06:27","相手チーム",,,,,,
="0:15:09:44","ポゼッションスタート",,,,,,
="0:15:09:44","相手チーム",,,,,,
="0:15:12:11",,,"大川圭為",,,,"キャッチ"
="0:15:15:34","ポゼッションエンド",,,,,,
="0:15:15:34","相手チーム",,,,,,
="0:15:32:53","ポゼッションスタート",,,,,,
="0:15:32:53","筑波大学",,,,,,
="0:15:35:53","ポゼッションエンド",,,,,,
="0:15:35:53","筑波大学",,,,,,
="0:15:40:44",,"スローイン","三笘薫",,,,
="0:15:43:54","ポゼッションスタート",,,,,,
="0:15:43:54","筑波大学",,,,,,
="0:15:45:44",,,"三浦雅人",,,"ファール",
="0:15:50:45","ポゼッションエンド",,,,,,
="0:15:50:45","筑波大学",,,,,,
="0:15:59:49","相手チーム","FK",,,,,
="0:16:00:82","ポゼッションスタート",,,,,,
="0:16:00:82","相手チーム",,,,,,
="0:16:06:46",,,"三浦雅人",,"ブロック",,
="0:16:10:37","ポゼッションエンド",,,,,,
="0:16:10:37","相手チーム",,,,,,
="0:16:15:04","相手チーム","スローイン",,,,,
="0:16:18:27",,,"角田涼太郎",,"インターセプト",,
="0:16:18:87","ポゼッションスタート",,,,,,
="0:16:18:87","相手チーム",,,,,,
="0:16:23:28","ポゼッションエンド",,,,,,
="0:16:23:28","相手チーム",,,,,,
="0:16:23:65","ポゼッションスタート",,,,,,
="0:16:23:65","筑波大学",,,,,,
="0:16:29:38","ポゼッションエンド",,,,,,
="0:16:29:38","筑波大学",,,,,,
="0:16:35:62","相手チーム","スローイン",,,,,
="0:16:39:29","ポゼッションスタート",,,,,,
="0:16:39:29","相手チーム",,,,,,
="0:16:50:07",,,"三笘薫",,"カット",,
="0:16:50:07",,,,,"クリア",,
="0:16:52:34","ポゼッションエンド",,,,,,
="0:16:52:34","相手チーム",,,,,,
="0:16:56:75","ポゼッションスタート",,,,,,
="0:16:56:75","相手チーム",,,,,,
="0:16:57:11","相手チーム",,"大川圭為",,"被枠内シュート",,"キャッチ"
="0:16:59:61","ポゼッションエンド",,,,,,
="0:16:59:61","相手チーム",,,,,,
="0:17:19:40","ポゼッションスタート",,,,,,
="0:17:19:40","筑波大学",,,,,,
="0:17:20:84","ポゼッションエンド",,,,,,
="0:17:20:84","筑波大学",,,,,,
="0:17:25:67","相手チーム","スローイン",,,,,
="0:17:31:98","ポゼッションスタート",,,,,,
="0:17:31:98","相手チーム",,,,,,
="0:17:37:02","ポゼッションエンド",,,,,,
="0:17:37:02","相手チーム",,,,,,
="0:17:40:69",,"スローイン","三笘薫",,,,
="0:17:47:16","ポゼッションスタート",,,,,,
="0:17:47:16","筑波大学",,,,,,
="0:17:52:07",,,"大川圭為",,,,"キャッチ"
="0:17:52:23","ポゼッションエンド",,,,,,
="0:17:52:23","筑波大学",,,,,,
="0:17:52:90","ポゼッションスタート",,,,,,
="0:17:52:90","相手チーム",,,,,,
="0:17:57:07","ポゼッションエンド",,,,,,
="0:17:57:07","相手チーム",,,,,,
="0:18:12:89","ポゼッションスタート",,,,,,
="0:18:12:89","筑波大学",,,,,,
="0:18:15:72",,"スローイン","三笘薫",,,,
="0:18:16:73","ポゼッションエンド",,,,,,
="0:18:16:73","筑波大学",,,,,,
="0:18:20:73","相手チーム","スローイン",,,,,
="0:18:21:16","ポゼッションスタート",,,,,,
="0:18:21:16","相手チーム",,,,,,
="0:18:21:26",,,"知久航介",,"インターセプト",,
="0:18:24:47","ポゼッションエンド",,,,,,
="0:18:24:47","相手チーム",,,,,,
="0:18:25:30",,,"三浦雅人","ドリブル",,,
="0:18:27:90","ポゼッションスタート",,,,,,
="0:18:27:90","筑波大学",,,,,,
="0:18:31:34",,,"角田涼太郎",,"インターセプト",,
="0:18:32:81","ポゼッションエンド",,,,,,
="0:18:32:81","筑波大学",,,,,,
="0:18:34:14","ポゼッションスタート",,,,,,
="0:18:34:14","相手チーム",,,,,,
="0:18:37:25","ポゼッションエンド",,,,,,
="0:18:37:25","相手チーム",,,,,,
="0:18:37:98","ポゼッションスタート",,,,,,
="0:18:37:98","筑波大学",,,,,,
="0:18:47:42","ポゼッションエンド",,,,,,
="0:18:47:42","筑波大学",,,,,,
="0:19:20:79",,"CK","山原怜音",,,,
="0:19:33:37",,,"高嶺朋樹","枠外シュート",,,
="0:19:45:81","相手チーム","GK",,,,,
="0:19:48:52","ポゼッションスタート",,,,,,
="0:19:48:52","相手チーム",,,,,,
="0:20:07:57",,,"大川圭為",,,,"キャッチ"
="0:20:08:47","ポゼッションエンド",,,,,,
="0:20:08:47","相手チーム",,,,,,
="0:20:27:96","ポゼッションスタート",,,,,,
="0:20:27:96","相手チーム",,,,,,
="0:20:35:66",,,"三浦雅人",,"インターセプト",,
="0:20:40:84","ポゼッションエンド",,,,,,
="0:20:40:84","相手チーム",,,,,,
="0:20:41:54","ポゼッションスタート",,,,,,
="0:20:41:54","筑波大学",,,,,,
="0:21:03:89",,,"三浦雅人","ドリブル",,,
="0:21:28:32",,,"山原怜音","ドリブル",,,
="0:21:32:82",,,"山原怜音","クロス",,,
="0:21:35:99","得点",,"犬飼翔洋","枠内シュート",,,
="0:21:38:33","ポゼッションエンド",,,,,,
="0:21:38:33","筑波大学",,,,,,
="0:23:18:69","ポゼッションスタート",,,,,,
="0:23:18:69","相手チーム",,,,,,
="0:23:25:50",,,"山原怜音",,"インターセプト",,
="0:23:30:67","ポゼッションエンド",,,,,,
="0:23:30:67","相手チーム",,,,,,
="0:23:41:05","相手チーム","スローイン",,,,,
="0:23:46:05","ポゼッションスタート",,,,,,
="0:23:46:05","相手チーム",,,,,,
="0:23:59:80",,,"大川圭為",,,,"キャッチ"
="0:24:01:74","ポゼッションエンド",,,,,,
="0:24:01:74","相手チーム",,,,,,
="0:24:07:58","ポゼッションスタート",,,,,,
="0:24:07:58","筑波大学",,,,,,
="0:24:08:31",,,"角田涼太郎","ドリブル",,,
="0:24:17:19",,,"角田涼太郎",,"カット",,
="0:24:17:85","ポゼッションエンド",,,,,,
="0:24:17:85","筑波大学",,,,,,
="0:24:18:85","ポゼッションスタート",,,,,,
="0:24:18:85","相手チーム",,,,,,
="0:24:29:26","ポゼッションエンド",,,,,,
="0:24:29:26","相手チーム",,,,,,
="0:24:48:12",,"GK","大川圭為",,,,
="0:25:08:14","相手チーム","GK",,,,,
="0:25:13:07",,,"山川哲史",,"ブロック",,
="0:25:13:14","相手チーム",,,,,"ファール",
="0:25:16:48","ポゼッションスタート",,,,,,
="0:25:16:48","相手チーム",,,,,,
="0:25:20:78","ポゼッションエンド",,,,,,
="0:25:20:78","相手チーム",,,,,,
="0:25:28:16",,"FK","山原怜音",,,,
="0:25:32:23","ポゼッションスタート",,,,,,
="0:25:32:23","筑波大学",,,,,,
="0:25:34:70",,,"三笘薫","ドリブル",,,
="0:25:47:08",,,"岩本翔",,,"オフサイド",
="0:25:50:68","ポゼッションエンド",,,,,,
="0:25:50:68","筑波大学",,,,,,
="0:25:57:09","相手チーム","FK",,,,,
="0:26:02:66","ポゼッションスタート",,,,,,
="0:26:02:66","相手チーム",,,,,,
="0:26:16:04","ポゼッションエンド",,,,,,
="0:26:16:04","相手チーム",,,,,,
="0:26:17:11",,"スローイン","山原怜音",,,,
="0:26:23:08","ポゼッションスタート",,,,,,
="0:26:23:08","筑波大学",,,,,,
="0:26:31:35","ポゼッションエンド",,,,,,
="0:26:31:35","筑波大学",,,,,,
="0:26:32:75","ポゼッションスタート",,,,,,
="0:26:32:75","相手チーム",,,,,,
="0:26:35:86","相手チーム",,,,"被枠外シュート",,
="0:26:41:70","ポゼッションエンド",,,,,,
="0:26:41:70","相手チーム",,,,,,
="0:27:02:15",,"GK","大川圭為",,,,
="0:27:17:17","相手チーム","スローイン",,,,,
="0:27:21:50",,,"三浦雅人",,"ブロック",,
="0:27:23:20","ポゼッションスタート",,,,,,
="0:27:23:20","相手チーム",,,,,,
="0:27:28:08","ポゼッションエンド",,,,,,
="0:27:28:08","相手チーム",,,,,,
="0:27:37:19","相手チーム","スローイン",,,,,
="0:27:40:46","ポゼッションスタート",,,,,,
="0:27:40:46","相手チーム",,,,,,
="0:27:48:93",,,"渡邊陽",,"クリア",,
="0:27:51:70","ポゼッションエンド",,,,,,
="0:27:51:70","相手チーム",,,,,,
="0:27:54:70",,,"知久航介",,"クリア",,
="0:27:55:50","ポゼッションスタート",,,,,,
="0:27:55:50","相手チーム",,,,,,
="0:28:19:16",,,"山川哲史",,"ブロック",,
="0:28:22:23","相手チーム",,,,,"ファール",
="0:28:25:80","ポゼッションエンド",,,,,,
="0:28:25:80","相手チーム",,,,,,
="0:28:35:84","交代",,"渡邊陽",,,,
="0:28:35:84",,,"加藤匠人",,,,
="0:28:50:86",,"FK","大川圭為",,,,
="0:29:14:18",,,"加藤匠人",,"カット",,
="0:29:15:12","ポゼッションスタート",,,,,,
="0:29:15:12","相手チーム",,,,,,
="0:29:20:29","ポゼッションエンド",,,,,,
="0:29:20:29","相手チーム",,,,,,
="0:29:20:99","ポゼッションスタート",,,,,,
="0:29:20:99","筑波大学",,,,,,
="0:29:37:87",,,"三笘薫","クロス",,,
="0:29:47:25","ポゼッションエンド",,,,,,
="0:29:47:25","筑波大学",,,,,,
="0:30:05:93",,"CK","加藤匠人",,,,
="0:30:08:20",,,"知久航介","クロス",,,
="0:30:09:27","ポゼッションスタート",,,,,,
="0:30:09:27","筑波大学",,,,,,
="0:30:13:21","得点",,"三笘薫","枠内シュート",,,
="0:30:19:25","ポゼッションエンド",,,,,,
="0:30:19:25","筑波大学",,,,,,
="0:31:04:39","ポゼッションスタート",,,,,,
="0:31:04:39","相手チーム",,,,,,
="0:31:06:06",,,"三浦雅人",,"ブロック",,
="0:31:10:60","ポゼッションエンド",,,,,,
="0:31:10:60","相手チーム",,,,,,
="0:31:10:90",,,"三笘薫","ドリブル",,,
="0:31:11:87","ポゼッションスタート",,,,,,
="0:31:11:87","筑波大学",,,,,,
="0:31:20:01",,,"高嶺朋樹","ドリブル",,,
="0:31:20:01",,,,"クロス",,,
="0:31:28:35",,,"加藤匠人",,"カット",,
="0:31:32:15","ポゼッションエンド",,,,,,
="0:31:32:15","筑波大学",,,,,,
="0:31:35:49",,,"山川哲史",,"クリア",,
="0:31:56:04","相手チーム","スローイン",,,,,
="0:32:02:42","ポゼッションスタート",,,,,,
="0:32:02:42","相手チーム",,,,,,
="0:32:11:06","相手チーム","スローイン",,,,,
="0:32:11:99","ポゼッションエンド",,,,,,
="0:32:11:99","相手チーム",,,,,,
="0:32:20:14","ポゼッションスタート",,,,,,
="0:32:20:14","相手チーム",,,,,,
="0:32:25:71","ポゼッションエンド",,,,,,
="0:32:25:71","相手チーム",,,,,,
="0:32:32:01","相手チーム","スローイン",,,,,
="0:32:36:52","ポゼッションスタート",,,,,,
="0:32:36:52","相手チーム",,,,,,
="0:32:39:35",,,"岩本翔",,"ブロック",,
="0:32:44:39","ポゼッションエンド",,,,,,
="0:32:44:39","相手チーム",,,,,,
="0:32:45:66","ポゼッションスタート",,,,,,
="0:32:45:66","相手チーム",,,,,,
="0:32:50:07",,,"山川哲史",,"カット",,
="0:32:58:14",,,"三笘薫",,"カット",,
="0:32:59:94","ポゼッションエンド",,,,,,
="0:32:59:94","相手チーム",,,,,,
="0:33:00:94",,,"山原怜音",,"クリア",,
="0:33:01:78","ポゼッションスタート",,,,,,
="0:33:01:78","筑波大学",,,,,,
="0:33:05:81","ポゼッションエンド",,,,,,
="0:33:05:81","筑波大学",,,,,,
="0:33:06:18","ポゼッションスタート",,,,,,
="0:33:06:18","相手チーム",,,,,,
="0:33:06:55",,,"山原怜音",,"クリア",,
="0:33:11:25","ポゼッションエンド",,,,,,
="0:33:11:25","相手チーム",,,,,,
="0:33:17:89","相手チーム","スローイン",,,,,
="0:33:18:83","ポゼッションスタート",,,,,,
="0:33:18:83","相手チーム",,,,,,
="0:33:36:81",,,"山川哲史",,"シュートブロック",,
="0:33:42:88","ポゼッションエンド",,,,,,
="0:33:42:88","相手チーム",,,,,,
="0:34:07:94","相手チーム","CK",,,,,
="0:34:09:81","相手チーム",,,,"被枠外シュート",,
="0:34:12:45","ポゼッションスタート",,,,,,
="0:34:12:45","相手チーム",,,,,,
="0:34:16:89","ポゼッションエンド",,,,,,
="0:34:16:89","相手チーム",,,,,,
="0:34:32:97","交代",,"犬飼翔洋",,,,
="0:34:32:97",,,"森海渡",,,,
="0:34:57:99",,"GK","大川圭為",,,,
="0:35:08:20",,,"角田涼太郎",,"クリア",,
="0:35:15:71","ポゼッションスタート",,,,,,
="0:35:15:71","相手チーム",,,,,,
="0:35:19:51",,,"知久航介",,"ブロック",,
="0:35:25:42",,,"山川哲史",,"クリア",,
="0:35:27:69","ポゼッションエンド",,,,,,
="0:35:27:69","相手チーム",,,,,,
="0:35:43:04",,"スローイン","山原怜音",,,,
="0:35:50:45","相手チーム",,,,"被枠外シュート",,
="0:35:52:71","ポゼッションスタート",,,,,,
="0:35:52:71","相手チーム",,,,,,
="0:35:56:12","ポゼッションエンド",,,,,,
="0:35:56:12","相手チーム",,,,,,
="0:36:13:07",,"GK","大川圭為",,,,
="0:36:25:08","相手チーム","スローイン",,,,,
="0:36:26:88",,,"角田涼太郎",,"ブロック",,
="0:36:32:25",,,"知久航介","ドリブル",,,
="0:36:32:59","ポゼッションスタート",,,,,,
="0:36:32:59","筑波大学",,,,,,
="0:36:39:06","ポゼッションエンド",,,,,,
="0:36:39:06","筑波大学",,,,,,
="0:36:41:43","ポゼッションスタート",,,,,,
="0:36:41:43","筑波大学",,,,,,
="0:36:53:11","ポゼッションエンド",,,,,,
="0:36:53:11","筑波大学",,,,,,
="0:36:53:34",,,"加藤匠人",,"インターセプト",,
="0:36:58:75","ポゼッションスタート",,,,,,
="0:36:58:75","筑波大学",,,,,,
="0:37:11:03","ポゼッションエンド",,,,,,
="0:37:11:03","筑波大学",,,,,,
="0:37:11:13","ポゼッションスタート",,,,,,
="0:37:11:13","相手チーム",,,,,,
="0:37:11:49",,,"角田涼太郎",,"カット",,
="0:37:15:63","ポゼッションエンド",,,,,,
="0:37:15:63","相手チーム",,,,,,
="0:37:15:90",,,"大川圭為",,"クリア",,
="0:37:16:77","ポゼッションスタート",,,,,,
="0:37:16:77","筑波大学",,,,,,
="0:37:22:14",,,"三浦雅人",,"インターセプト",,
="0:37:31:38",,,"山原怜音","ドリブル",,,
="0:38:17:13",,,"知久航介",,"インターセプト",,
="0:38:17:49","ポゼッションエンド",,,,,,
="0:38:17:49","筑波大学",,,,,,
="0:38:23:37","ポゼッションスタート",,,,,,
="0:38:23:37","筑波大学",,,,,,
="0:38:30:87",,,"加藤匠人","枠外シュート",,,
="0:38:35:84","ポゼッションエンド",,,,,,
="0:38:35:84","筑波大学",,,,,,
="0:38:45:22","相手チーム","GK",,,,,
="0:38:49:56",,,"山川哲史",,"ブロック",,
="0:38:55:46","ポゼッションスタート",,,,,,
="0:38:55:46","筑波大学",,,,,,
="0:38:58:73",,,"高嶺朋樹","枠外シュート",,,
="0:39:02:94","ポゼッションエンド",,,,,,
="0:39:02:94","筑波大学",,,,,,
="0:39:10:25","相手チーム","GK",,,,,
="0:39:15:92","ポゼッションスタート",,,,,,
="0:39:15:92","相手チーム",,,,,,
="0:39:26:93",,,"三浦雅人",,"クリア",,
="0:39:32:20","ポゼッションエンド",,,,,,
="0:39:32:20","相手チーム",,,,,,
="0:39:50:29","交代",,"永満凌",,,,
="0:39:50:29",,,"岩本翔",,,,
="0:39:55:29","相手チーム","スローイン",,,,,
="0:39:59:73",,,"永満凌",,"カット",,
="0:40:01:73","ポゼッションスタート",,,,,,
="0:40:01:73","相手チーム",,,,,,
="0:40:07:10",,,"山川哲史",,"ブロック",,
="0:40:13:07",,,"三浦雅人",,"クリア",,
="0:40:18:98","ポゼッションエンド",,,,,,
="0:40:18:98","相手チーム",,,,,,
="0:40:21:75","相手チーム","スローイン",,,,,
="0:40:24:72","ポゼッションスタート",,,,,,
="0:40:24:72","相手チーム",,,,,,
="0:40:36:90","ポゼッションエンド",,,,,,
="0:40:36:90","相手チーム",,,,,,
="0:40:38:50","ポゼッションスタート",,,,,,
="0:40:38:50","筑波大学",,,,,,
="0:40:38:73",,,"高嶺朋樹","ドリブル",,,
="0:40:45:71",,,"永満凌","ドリブル",,,
="0:40:45:71",,,,"クロス",,,
="0:40:55:65","ポゼッションエンド",,,,,,
="0:40:55:65","筑波大学",,,,,,
="0:41:06:80","相手チーム","スローイン",,,,,
="0:41:11:80","相手チーム",,,,,"ファール",
="0:41:11:87","ポゼッションスタート",,,,,,
="0:41:11:87","相手チーム",,,,,,
="0:41:18:97","ポゼッションエンド",,,,,,
="0:41:18:97","相手チーム",,,,,,
="0:41:32:59",,"FK","山原怜音",,,,
="0:41:34:96","ポゼッションスタート",,,,,,
="0:41:34:96","筑波大学",,,,,,
="0:41:43:53","ポゼッションエンド",,,,,,
="0:41:43:53","筑波大学",,,,,,
="0:41:48:00",,"スローイン","山原怜音",,,,
="0:41:51:14","ポゼッションスタート",,,,,,
="0:41:51:14","筑波大学",,,,,,
="0:41:53:51","ポゼッションエンド",,,,,,
="0:41:53:51","筑波大学",,,,,,
="0:41:54:91","ポゼッションスタート",,,,,,
="0:41:54:91","相手チーム",,,,,,
="0:41:58:85",,,"山原怜音",,"カット",,
="0:42:05:09","ポゼッションエンド",,,,,,
="0:42:05:09","相手チーム",,,,,,
="0:42:28:04",,"GK","大川圭為",,,,
="0:42:33:05",,,"森海渡",,,"ファール",
="0:42:48:06","相手チーム","FK",,,,,
="0:42:49:06","ポゼッションスタート",,,,,,
="0:42:49:06","相手チーム",,,,,,
="0:42:55:07","ポゼッションエンド",,,,,,
="0:42:55:07","相手チーム",,,,,,
="0:43:03:08",,"スローイン","三浦雅人",,,,
="0:43:13:09",,"スローイン","永満凌",,,,
="0:43:17:96",,,"角田涼太郎",,"クリア",,
="0:43:29:24","ポゼッションスタート",,,,,,
="0:43:29:24","筑波大学",,,,,,
="0:43:42:95","ポゼッションエンド",,,,,,
="0:43:42:95","筑波大学",,,,,,
="0:43:55:06","ポゼッションスタート",,,,,,
="0:43:55:06","相手チーム",,,,,,
="0:44:03:57","ポゼッションエンド",,,,,,
="0:44:03:57","相手チーム",,,,,,
="0:44:18:15","相手チーム","スローイン",,,,,
="0:44:37:57",,,"山川哲史",,"カット",,
="0:44:37:77","ポゼッションスタート",,,,,,
="0:44:37:77","相手チーム",,,,,,
="0:44:45:88","ポゼッションエンド",,,,,,
="0:44:45:88","相手チーム",,,,,,
="0:44:53:39","ポゼッションスタート",,,,,,
="0:44:53:39","相手チーム",,,,,,
="0:45:04:90",,,"永満凌",,"ブロック",,
="0:45:11:64","ポゼッションエンド",,,,,,
="0:45:11:64","相手チーム",,,,,,
